EI	EL	assocID	chemsIncludedInEvidenceBySource	diseaseClasses_DO	diseaseClasses_HPO	diseaseClasses_MSH	diseaseClasses_UMLS_ST	diseaseName	diseaseType	diseaseUMLSCUI	diseaseVocabularies	disease_inheritance	disease_prevalence_class	disease_prevalence_geo_area	disease_prevalence_type	geneDPI	geneDSI	geneEnsemblIDs	geneNcbiID	geneNcbiType	geneProteinClassIDs	geneProteinClassNames	geneProteinStrIDs	genepLI	numCTsupportingAssociation	numChemsIncludedInEvidences	numPMIDSWithChemsIncludedInEvidences	numPMIDs	numberChemsFiltered	numberPmidsWithChemsFiltered	score	symbolOfGene	yearFinal	yearInitial
0.7692307692307693		25109152	[]	[disease by infectious agent (0050117)]	[]	[Infections (C01), Urogenital Diseases (C12), Immune System Diseases (C20)]	[Disease or Syndrome (T047)]	HIV Infections	disease	C0019693	[MESH_D015658, ICD10_B20-B24.9, ICD10_B24, ICD9CM_042, NCI_C3108, ICD9CM_042-042.99, DO_526, DO_635, MONDO_0005109, EFO_0000764, UMLS_C0019693]					0.913	0.41	[ENSG00000180644]	5551	protein-coding	[]	[]	[P14222]	2.8861E-4	2			0			0.85	PRF1		
0.9166666666666666		30284351	[]	[disease of anatomical entity (7), disease of cellular proliferation (14566)]	[Neoplasm (02664), Abnormality of blood and blood-forming tissues (01871)]	[Immune System Diseases (C20), Neoplasms (C04), Hemic and Lymphatic Diseases (C15)]	[Neoplastic Process (T191)]	Lymphoma	disease	C0024299	[MESH_D008223, NCI_C3208, HPO_HP:0002665, ORDO_223735, DO_0060058, DO_0060060, MONDO_0005062, EFO_0000574, UMLS_C0024299]					0.87	0.422	[ENSG00000240065]	5698	protein-coding	[]	[]	[P28065]	7.4741E-4	4			0			0.85	PSMB9		
0.9090909090909091		105171575	[]	[disease of anatomical entity (7), genetic disease (630)]	[]	[]	[Disease or Syndrome (T047)]	Glycoprotein VI deficiency	disease	C3280120	[OMIM_614201, OMIM_605546, ORDO_98885, DO_0111057, MONDO_0013623, UMLS_C3280120]	Autosomal recessive				0.826	0.539	[ENSG00000088053]	51206	protein-coding	[DTO_05007575]	[Receptor]	[Q9HCN6]	1.0028E-15	0			10			0.85	GP6	2019	2000
0.9595959595959596		110159977	[]	[]	[]	[Skin and Connective Tissue Diseases (C17), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16)]	[Disease or Syndrome (T047)]	adenosine deaminase 2 deficiency	disease	C4289994	[NCI_C126347, OMIM_615688, MESH_C000723487, MONDO_0100317, UMLS_C4289994]					0.913	0.456	[ENSG00000093072]	51816	protein-coding	[DTO_05007624]	[Enzyme]	[Q9NZK5]	5.3041E-6	0			30			0.8	ADA2	2023	2010
0.8888888888888888		5421710	[]	[disease of anatomical entity (7)]	[]	[Eye Diseases (C11), Skin and Connective Tissue Diseases (C17), Cardiovascular Diseases (C14), Stomatognathic Diseases (C07), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16)]	[Disease or Syndrome (T047)]	Behcet Syndrome	disease	C0004943	[MESH_D001528, ICD10_M35.2, OMIM_109650, NCI_C34416, ICD9CM_136.1, ORDO_117, DO_13241, MONDO_0007191, EFO_0003780, UMLS_C0004943]	Multigenic/multifactorial	1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 100 000,1-9 / 1 000 000,1-9 / 100 000,1-9 / 100 000,1-5 / 10 000,1-9 / 100 000,1-9 / 100 000,1-5 / 10 000,>1 / 1000,1-5 / 10 000,1-5 / 10 000,1-9 / 1 000 000,1-5 / 10 000,1-9 / 100 000	Spain,Italy,United States,Iran, Islamic Republic of,France,Italy,United Kingdom,Sweden,Portugal,Japan,Turkey,Iran, Islamic Republic of,Israel,Taiwan, Province of China,Saudi Arabia,Korea, Republic of	Annual incidence,Annual incidence,Point prevalence,Annual incidence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Annual incidence,Point prevalence,Annual incidence	0.957	0.441	[ENSG00000103313]	4210	protein-coding	[]	[]	[O15553]	2.2078E-19	0			1			0.8	MEFV	2013	2013
1.0		115097977	[]	[disease of anatomical entity (7), genetic disease (630)]	[]	[Skin and Connective Tissue Diseases (C17), Nutritional and Metabolic Diseases (C18)]	[Disease or Syndrome (T047)]	CANDLE syndrome	disease	C4746851	[OMIM_256040, OMIM_177046, NCI_C176619, DO_0050553, MONDO_0009726, MONDO_0054698, UMLS_C4746851]					0.913	0.454	[ENSG00000204264]	5696	protein-coding	[]	[]	[P28062]	2.8458E-4	0			10			0.8	PSMB8	2023	1993
0.9166666666666666		115077276	[]	[disease of anatomical entity (7), genetic disease (630)]	[]	[Immune System Diseases (C20), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16), Skin and Connective Tissue Diseases (C17), Pathological Conditions, Signs and Symptoms (C23)]	[Disease or Syndrome (T047)]	Phospholipase C gamma 2 associated antibody deficiency and immune dysregulation (disorder)	disease	C4722480	[OMIM_614468, ORDO_300359, DO_0090064, MONDO_0013766, UMLS_C4722480]	Autosomal dominant	<1 / 1 000 000	Worldwide	Point prevalence	0.87	0.51	[ENSG00000197943]	5336	protein-coding	[DTO_05007624]	[Enzyme]	[P16885]	0.99864	0			2			0.8	PLCG2	2012	2012
1.0		35068599	[]	[disease of anatomical entity (7)]	[]	[Immune System Diseases (C20), Nervous System Diseases (C10)]	[Disease or Syndrome (T047)]	Multiple Sclerosis	disease	C0026769	[MESH_D009103, ICD10_G35, ICD9CM_340, NCI_C3243, ORDO_802, DO_2377, MONDO_0005301, EFO_0803536, UMLS_C0026769]					0.87	0.422	[ENSG00000240065]	5698	protein-coding	[]	[]	[P28065]	7.4741E-4	0			0			0.8	PSMB9		
0.9661016949152542		105343030	[]	[]	[]	[Pathological Conditions, Signs and Symptoms (C23)]	[Disease or Syndrome (T047)]	Autoinflammatory Syndrome	disease	C3890737	[NCI_C119050, ORDO_93665, MONDO_0019751, UMLS_C3890737]					0.957	0.441	[ENSG00000103313]	4210	protein-coding	[]	[]	[O15553]	2.2078E-19	0			0			0.75	MEFV		
0.88		40057925	[]	[disease of anatomical entity (7)]	[]	[Cardiovascular Diseases (C14), Skin and Connective Tissue Diseases (C17)]	[Disease or Syndrome (T047)]	Polyarteritis Nodosa	disease	C0031036	[MESH_D010488, ICD10_M30.0, NCI_C26847, ICD9CM_446.0, ORDO_767, DO_9810, MONDO_0019170, EFO_0009012, UMLS_C0031036]	Not applicable	1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 100 000,<1 / 1 000 000	Europe,Sweden,France,Australia,Spain,Norway,Germany	Point prevalence,Point prevalence,Point prevalence,Annual incidence,Annual incidence,Point prevalence,Annual incidence	0.913	0.456	[ENSG00000093072]	51816	protein-coding	[DTO_05007624]	[Enzyme]	[Q9NZK5]	5.3041E-6	0			0			0.75	ADA2		
0.9545454545454546		95264424	[]	[disease of anatomical entity (7)]	[]	[Skin and Connective Tissue Diseases (C17), Chemically-Induced Disorders (C25)]	[Disease or Syndrome (T047)]	Nakajo syndrome	disease	C1850568	[MESH_C538334, OMIM_256040, ORDO_324977, DO_0060913, MONDO_0009726, UMLS_C1850568]	Autosomal recessive	<1 / 1 000 000	Worldwide	Point prevalence	0.913	0.454	[ENSG00000204264]	5696	protein-coding	[]	[]	[P28062]	2.8458E-4	0			6			0.75	PSMB8	2018	2010
0.8		40200299	[]	[disease of anatomical entity (7)]	[]	[Hemic and Lymphatic Diseases (C15), Pathological Conditions, Signs and Symptoms (C23), Immune System Diseases (C20), Skin and Connective Tissue Diseases (C17), Cardiovascular Diseases (C14)]	[Disease or Syndrome (T047)]	Henoch-Schoenlein Purpura	disease	C0034152	[MESH_D011695, ICD10_D69.0, ICD9CM_287.0, NCI_C34963, ORDO_761, DO_11123, MONDO_0019167, EFO_1000965, UMLS_C0034152]	Not applicable	6-9 / 10 000,1-5 / 10 000,1-9 / 100 000,1-5 / 10 000,1-9 / 100 000,1-5 / 10 000,1-9 / 100 000	Korea, Republic of,France,Croatia,United Kingdom,Netherlands,Sweden,Taiwan, Province of China	Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence	0.957	0.441	[ENSG00000103313]	4210	protein-coding	[]	[]	[O15553]	2.2078E-19	0			0			0.75	MEFV		
1.0		105343052	[]	[]	[]	[Pathological Conditions, Signs and Symptoms (C23)]	[Disease or Syndrome (T047)]	Autoinflammatory Syndrome	disease	C3890737	[NCI_C119050, ORDO_93665, MONDO_0019751, UMLS_C3890737]					0.87	0.527	[ENSG00000110921]	4598	protein-coding	[DTO_03300101]	[Kinase]	[Q03426]	8.9591E-10	0			0			0.75	MVK		
0.9230769230769231		115305077	[]	[genetic disease (630), syndrome (225)]	[]	[Hemic and Lymphatic Diseases (C15)]	[Neoplastic Process (T191)]	Rosai-Dorfman disease	disease	C5848165	[MESH_D015618, NCI_C36075, ORDO_158014, DO_0111278, MONDO_0006412, MONDO_0011273, UMLS_C5848165]					0.87	0.54	[ENSG00000198246]	55315	protein-coding	[DTO_05007405]	[Transporter]	[Q9BZD2]	1.0895E-4	0			1			0.75	SLC29A3	2010	2010
0.9166666666666666		35121686	[]	[disease of anatomical entity (7)]	[Abnormality of the cardiovascular system (01626)]	[Pathological Conditions, Signs and Symptoms (C23), Cardiovascular Diseases (C14)]	[Disease or Syndrome (T047)]	Myocardial Infarction	disease	C0027051	[MESH_D009203, NCI_C27996, HPO_HP:0001658, DO_11847, DO_5844, DO_5854, DO_9408, MONDO_0005068, EFO_0000612, EFO_1000883, UMLS_C0027051]					0.826	0.539	[ENSG00000088053]	51206	protein-coding	[DTO_05007575]	[Receptor]	[Q9HCN6]	1.0028E-15	0			0			0.75	GP6		
0.7272727272727273		60234738	[]	[disease of anatomical entity (7)]	[]	[Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16), Skin and Connective Tissue Diseases (C17)]	[Disease or Syndrome (T047)]	Porokeratosis, Disseminated Superficial Actinic	disease	C0265970	[ICD9CM_692.75, MESH_D017499, ORDO_79152, ORDO_79358, DO_3805, MONDO_0006602, MONDO_0019212, EFO_1000757, UMLS_C0265970]	Autosomal dominant				0.87	0.527	[ENSG00000110921]	4598	protein-coding	[DTO_03300101]	[Kinase]	[Q03426]	8.9591E-10	0			2			0.75	MVK	2015	2012
1.0		15333881	[]	[disease of anatomical entity (7), disease of metabolism (0014667), genetic disease (630)]	[Abnormality of metabolism/homeostasis (01939), Abnormality of the endocrine system (00818)]	[Nutritional and Metabolic Diseases (C18), Immune System Diseases (C20), Endocrine System Diseases (C19)]	[Disease or Syndrome (T047)]	Diabetes Mellitus, Insulin-Dependent	disease	C0011854	[MESH_D003922, ICD10_E10, OMIM_222100, NCI_C2986, HPO_HP:0100651, ORDO_243377, DO_0110741, DO_0110742, DO_0110743, DO_0110744, DO_0110745, DO_0110746, DO_9744, DO_0110747, DO_0110749, DO_0110750, DO_0110751, DO_0110752, DO_0110753, DO_0110754, DO_0110755, DO_0110756, DO_0110757, DO_0110758, DO_0110759, DO_0110760, DO_0110761, MONDO_0005147, MONDO_0007454, MONDO_0010950, MONDO_0011572, MONDO_0011016, MONDO_0011033, MONDO_0011068, MONDO_0011123, MONDO_0012422, MONDO_0010861, MONDO_0010862, MONDO_0010863, MONDO_0010864, MONDO_0011167, MONDO_0011168, MONDO_0012919, MONDO_0012920, MONDO_0012921, MONDO_0012961, MONDO_0011302, MONDO_0013078, UMLS_C0011854]					0.87	0.54	[ENSG00000198246]	55315	protein-coding	[DTO_05007405]	[Transporter]	[Q9BZD2]	1.0895E-4	0			2			0.75	SLC29A3	2010	2009
0.8239202657807309		15196937	[]	[disease of anatomical entity (7), genetic disease (630)]	[Abnormality of the immune system (02715), Abnormality of the digestive system (25031)]	[Digestive System Diseases (C06)]	[Disease or Syndrome (T047)]	Crohn Disease	disease	C0010346	[MESH_D003424, ICD10_K50, ICD10_K50.9, OMIM_266600, NCI_C2965, HPO_HP:0100280, DO_0060192, DO_0110892, DO_8778, MONDO_0005011, MONDO_0005265, MONDO_0009960, EFO_0000384, EFO_0000729, EFO_0003767, UMLS_C0010346]					0.87	0.406	[ENSG00000167207]	64127	protein-coding	[DTO_05007624]	[Enzyme]	[Q9HC29]	2.2667E-22	6			41			1.0	NOD2	2020	2001
0.8598484848484849		25338402	[]	[disease of anatomical entity (7)]	[Abnormality of the digestive system (25031), Abnormality of the immune system (02715)]	[Digestive System Diseases (C06)]	[Disease or Syndrome (T047)]	Inflammatory Bowel Diseases	disease	C0021390	[MESH_D015212, NCI_C3138, HPO_HP:0002037, DO_0050589, MONDO_0005265, EFO_0003767, UMLS_C0021390]					0.87	0.406	[ENSG00000167207]	64127	protein-coding	[DTO_05007624]	[Enzyme]	[Q9HC29]	2.2667E-22	5			3			1.0	NOD2	2017	2011
0.957983193277311		115160236	[]	[]	[]	[Immune System Diseases (C20), Musculoskeletal Diseases (C05), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16), Pathological Conditions, Signs and Symptoms (C23)]	[Disease or Syndrome (T047)]	Blau syndrome	disease	C5201146	[OMIM_186580, NCI_C116794, OMIM_605956, ORDO_90340, DO_0050678, MONDO_0008523, UMLS_C5201146]	Autosomal dominant,Not applicable	<1 / 1 000 000	Denmark	Prevalence at birth	0.87	0.406	[ENSG00000167207]	64127	protein-coding	[DTO_05007624]	[Enzyme]	[Q9HC29]	2.2667E-22	0			126			1.0	NOD2	2022	1994
0.9456521739130435		90058565	[]	[disease of anatomical entity (7), genetic disease (630)]	[]	[Skin and Connective Tissue Diseases (C17), Pathological Conditions, Signs and Symptoms (C23), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16)]	[Disease or Syndrome (T047)]	TNF receptor-associated periodic fever syndrome (TRAPS)	disease	C1275126	[OMIM_142680, MESH_C536657, OMIM_191190, ORDO_32960, DO_0090018, MONDO_0007727, UMLS_C1275126]	Autosomal dominant	1-9 / 1 000 000	Europe	Point prevalence	0.913	0.365	[ENSG00000067182]	7132	protein-coding	[]	[]	[P19438]	0.99985	0			79			1.0	TNFRSF1A	2022	1975
0.9504132231404959		115213038	[]	[syndrome (225)]	[]	[Skin and Connective Tissue Diseases (C17), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16), Hemic and Lymphatic Diseases (C15)]	[Disease or Syndrome (T047)]	VEXAS syndrome	disease	C5435753	[OMIM_301054, NCI_C181924, MESH_C000721467, ORDO_596753, DO_0080828, MONDO_0026777, UMLS_C5435753]		<1 / 1 000 000	Worldwide	Point prevalence	0.826	0.526	[ENSG00000130985]	7317	protein-coding	[DTO_05007624]	[Enzyme]	[P22314]		0			6			1.0	UBA1	2023	2020
0.7053571428571429		15054015	[]	[disease of anatomical entity (7)]	[Abnormality of the immune system (02715), Abnormality of the digestive system (25031)]	[Digestive System Diseases (C06)]	[Disease or Syndrome (T047)]	Ulcerative Colitis	disease	C0009324	[ICD10_K51, MESH_D003093, ICD10_K51.9, OMIM_266600, ICD9CM_556.9, HPO_HP:0100279, NCI_C2952, ICD9CM_556, DO_8577, MONDO_0005101, EFO_0000729, UMLS_C0009324]					0.87	0.406	[ENSG00000167207]	64127	protein-coding	[DTO_05007624]	[Enzyme]	[Q9HC29]	2.2667E-22	2			1			1.0	NOD2	2010	2010
0.925		10497533	[]	[disease of anatomical entity (7), genetic disease (630)]	[]	[Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16), Stomatognathic Diseases (C07), Musculoskeletal Diseases (C05)]	[Disease or Syndrome (T047)]	Cherubism	disease	C0008029	[MESH_D002636, OMIM_118400, NCI_C84630, OMIM_602104, ORDO_184, DO_203, DO_1856, MONDO_0007315, UMLS_C0008029]	Autosomal dominant,Autosomal recessive,Not applicable				0.783	0.604	[ENSG00000087266]	6452	protein-coding	[]	[]	[P78314]	4.9066E-10	0			30			1.0	SH3BP2	2021	1993
0.9375		40178052	[]	[disease of anatomical entity (7)]	[Abnormality of the immune system (02715), Abnormality of the integument (01574)]	[Skin and Connective Tissue Diseases (C17)]	[Disease or Syndrome (T047)]	Psoriasis	disease	C0033860	[MESH_D011565, ICD10_L40, ICD10_L40.9, HPO_HP:0003765, NCI_C3346, DO_4398, DO_8893, DO_9088, MONDO_0005083, EFO_0000676, UMLS_C0033860]					0.87	0.579	[ENSG00000141527]	79092	protein-coding	[]	[]	[Q9BXL6]	2.7924E-38	1			2			1.0	CARD14	2014	2012
0.9166666666666666		100023816	[]	[syndrome (225), genetic disease (630)]	[]	[Skin and Connective Tissue Diseases (C17), Musculoskeletal Diseases (C05), Infections (C01)]	[Disease or Syndrome (T047)]	Pyogenic Arthritis, Pyoderma Gangrenosum and Acne	disease	C1858361	[OMIM_604416, MESH_C536253, NCI_C119055, OMIM_606347, ORDO_69126, DO_0080519, MONDO_0011462, UMLS_C1858361]	Autosomal dominant	<1 / 1 000 000	Worldwide	Point prevalence	0.783	0.579	[ENSG00000140368]	9051	protein-coding	[DTO_05007530]	[Cellular structure]	[O43586]	5.6518E-26	0			38			1.0	PSTPIP1	2023	2002
0.9444444444444444		40090096	[]	[disease of anatomical entity (7)]	[]	[Skin and Connective Tissue Diseases (C17)]	[Disease or Syndrome (T047)]	Pityriasis Rubra Pilaris	disease	C0032027	[MESH_D010916, ICD10_L44.0, OMIM_173200, ICD9CM_696.4, NCI_C85014, OMIM_607211, ORDO_2897, DO_9212, MONDO_0008251, MONDO_0100017, UMLS_C0032027]	Autosomal dominant,Not applicable	1-9 / 1 000 000	Worldwide	Point prevalence	0.87	0.579	[ENSG00000141527]	79092	protein-coding	[]	[]	[Q9BXL6]	2.7924E-38	0			37			1.0	CARD14	2023	2012
0.8867924528301887		35070973	[]	[disease of anatomical entity (7)]	[]	[Immune System Diseases (C20), Nervous System Diseases (C10)]	[Disease or Syndrome (T047)]	Multiple Sclerosis	disease	C0026769	[MESH_D009103, ICD10_G35, ICD9CM_340, NCI_C3243, ORDO_802, DO_2377, MONDO_0005301, EFO_0803536, UMLS_C0026769]					0.913	0.365	[ENSG00000067182]	7132	protein-coding	[]	[]	[P19438]	0.99985	2			2			1.0	TNFRSF1A	2013	2009
1.0		110165193	[]	[disease of anatomical entity (7), genetic disease (630)]	[]	[Skin and Connective Tissue Diseases (C17), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16)]	[Disease or Syndrome (T047)]	OTU deubiquitinase with linear linkage specificity related autoinflammatory syndrome (disorder)	disease	C4310614	[OMIM_617099, OMIM_615712, NCI_C174441, ORDO_500062, DO_0080163, MONDO_0014912, MONDO_0975955, UMLS_C4310614]	Autosomal recessive	<1 / 1 000 000	Worldwide	Point prevalence	0.826	0.599	[ENSG00000154124]	90268	protein-coding	[]	[]	[Q96BN8]	0.14003	0			7			1.0	OTULIN	2022	2016
1.0		105352444	[]	[disease of anatomical entity (7), genetic disease (630)]	[]	[Skin and Connective Tissue Diseases (C17), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16)]	[Disease or Syndrome (T047)]	FAMILIAL COLD AUTOINFLAMMATORY SYNDROME 4	disease	C4015276	[OMIM_616115, OMIM_606831, ORDO_576349, DO_0090065, MONDO_0014498, UMLS_C4015276]					0.913	0.524	[ENSG00000091106]	58484	protein-coding	[]	[]	[Q9NPP4]	1.6539E-13	0			21			0.95	NLRC4	2023	2009
0.9122807017543859		15408861	[]	[disease of metabolism (0014667), genetic disease (630)]	[Abnormality of metabolism/homeostasis (01939), Abnormality of the endocrine system (00818)]	[Nutritional and Metabolic Diseases (C18), Endocrine System Diseases (C19)]	[Disease or Syndrome (T047)]	Diabetes Mellitus, Non-Insulin-Dependent	disease	C0011860	[MESH_D003924, ICD10_E11, OMIM_125853, NCI_C26747, OMIM_600509, OMIM_147545, HPO_HP:0005978, OMIM_138079, OMIM_147670, OMIM_167413, OMIM_600281, OMIM_189907, OMIM_138430, OMIM_164731, OMIM_601724, DO_9352, MONDO_0005148, UMLS_C0011860]					0.913	0.365	[ENSG00000067182]	7132	protein-coding	[]	[]	[P19438]	0.99985	3			1			0.9	TNFRSF1A	2002	2002
0.9285714285714286		40177436	[]	[disease of anatomical entity (7)]	[Abnormality of the immune system (02715), Abnormality of the integument (01574)]	[Skin and Connective Tissue Diseases (C17)]	[Disease or Syndrome (T047)]	Psoriasis	disease	C0033860	[MESH_D011565, ICD10_L40, ICD10_L40.9, HPO_HP:0003765, NCI_C3346, DO_4398, DO_8893, DO_9088, MONDO_0005083, EFO_0000676, UMLS_C0033860]					0.87	0.449	[ENSG00000118503]	7128	protein-coding	[DTO_05007624]	[Enzyme]	[P21580]	1.0	0			2			0.9	TNFAIP3	2010	2009
1.0		95227495	[]	[disease of anatomical entity (7), genetic disease (630)]	[]	[Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16), Musculoskeletal Diseases (C05)]	[Disease or Syndrome (T047)]	Arthrogryposis multiplex congenita, distal, X-linked	disease	C1844934	[OMIM_301830, MESH_C535380, OMIM_314370, ORDO_1145, DO_0111827, MONDO_0010532, UMLS_C1844934]	X-linked recessive	<1 / 1 000 000	Worldwide	Point prevalence	0.826	0.526	[ENSG00000130985]	7317	protein-coding	[DTO_05007624]	[Enzyme]	[P22314]		0			12			0.9	UBA1	2022	1993
0.8433734939759037		5292486	[]	[disease of anatomical entity (7)]	[Abnormality of the musculoskeletal system (33127)]	[Skin and Connective Tissue Diseases (C17), Immune System Diseases (C20), Musculoskeletal Diseases (C05)]	[Disease or Syndrome (T047)]	Rheumatoid Arthritis	disease	C0003873	[MESH_D001172, ICD10_M06.9, OMIM_180300, ICD9CM_714.0, OMIM_607218, HPO_HP:0001370, NCI_C2884, DO_7148, MONDO_0008383, EFO_0000685, UMLS_C0003873]					0.913	0.365	[ENSG00000067182]	7132	protein-coding	[]	[]	[P19438]	0.99985	2			0			0.85	TNFRSF1A		
0.9436619718309859		30264123	[]	[disease of anatomical entity (7)]	[Abnormality of the immune system (02715)]	[Immune System Diseases (C20), Skin and Connective Tissue Diseases (C17)]	[Disease or Syndrome (T047)]	Lupus Erythematosus, Systemic	disease	C0024141	[MESH_D008180, ICD10_M32, NCI_C3201, ICD10_M32.9, OMIM_152700, ICD9CM_710.0, HPO_HP:0002725, ORDO_536, DO_9074, MONDO_0007915, UMLS_C0024141]	Not applicable	1-5 / 10 000,6-9 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-9 / 100 000,1-5 / 10 000,6-9 / 10 000	France,Martinique,New Zealand,Korea, Republic of,United States,Taiwan, Province of China,Europe,Finland,Worldwide,Worldwide,Poland	Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Annual incidence,Point prevalence,Annual incidence	0.87	0.449	[ENSG00000118503]	7128	protein-coding	[DTO_05007624]	[Enzyme]	[P21580]	1.0	0			9			0.85	TNFAIP3	2014	2008
